Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	Max Freq (Hz)	Call Type	Energy Diff	Energy Par	Energy Diff (wl)	Energy Par (wl)	AHR	Exception
124	Spectrogram 1	1	1309.520000	1309.940000	4000.000000	18000.000000	8000.000000	Trill	5.892004	11.142029	NaN	NaN	40.048726	0.000000
125	Spectrogram 1	1	1319.250000	1319.290000	4000.000000	18000.000000	8000.000000	Tse	8.489628	15.162348	NaN	NaN	62.229070	0.000000
126	Spectrogram 1	1	1319.750000	1319.920000	4000.000000	18000.000000	8000.000000	Twitter	8.583740	16.783022	NaN	NaN	36.286127	0.000000
127	Spectrogram 1	1	1320.010000	1320.530000	4000.000000	18000.000000	8000.000000	Twitter	7.848527	16.831996	NaN	NaN	45.873359	0.000000
128	Spectrogram 1	1	1341.040000	1341.310000	4000.000000	18000.000000	8000.000000	Trill	12.244109	17.450195	NaN	NaN	75.668623	0.000000
129	Spectrogram 1	1	1345.270000	1345.310000	4000.000000	18000.000000	8000.000000	P-peep	3.031904	7.702700	NaN	NaN	42.968126	0.000000
130	Spectrogram 1	1	1347.220000	1347.300000	4000.000000	18000.000000	8000.000000	Trill	6.957129	12.995687	NaN	NaN	55.926062	0.000000
131	Spectrogram 1	1	1347.420000	1347.490000	4000.000000	18000.000000	8000.000000	Trillphee	6.888535	11.474623	NaN	NaN	57.347535	0.000000
132	Spectrogram 1	1	1366.650000	1366.940000	4000.000000	18000.000000	8000.000000	Trill	7.202929	15.352776	NaN	NaN	47.998524	0.000000
133	Spectrogram 1	1	1390.620000	1392.190000	4000.000000	18000.000000	8000.000000	P-peep	4.840899	21.392427	NaN	NaN	74.705173	0.000000
134	Spectrogram 1	1	1419.560000	1420.910000	4000.000000	18000.000000	8000.000000	Trillphee	3.421587	24.015653	NaN	NaN	58.959495	0.000000
135	Spectrogram 1	1	1433.750000	1433.790000	4000.000000	18000.000000	8000.000000	P-peep	3.727426	12.441447	NaN	NaN	50.729577	0.000000
136	Spectrogram 1	1	1433.990000	1434.150000	4000.000000	18000.000000	8000.000000	Trill	3.090088	11.035423	NaN	NaN	43.750553	0.000000
137	Spectrogram 1	1	1442.880000	1444.550000	4000.000000	18000.000000	8000.000000	Phee	6.832180	22.572822	NaN	NaN	76.267606	0.000000
138	Spectrogram 1	1	1474.090000	1474.520000	4000.000000	18000.000000	8000.000000	Trillphee	3.663425	11.351301	NaN	NaN	45.810711	0.000000
139	Spectrogram 1	1	1478.150000	1478.180000	4000.000000	18000.000000	8000.000000	P-peep	3.825703	9.727623	NaN	NaN	52.444744	0.000000
140	Spectrogram 1	1	1511.490000	1513.470000	4000.000000	18000.000000	8000.000000	Trillphee	5.055885	20.608658	NaN	NaN	58.109970	0.000000
141	Spectrogram 1	1	1522.100000	1522.210000	4000.000000	18000.000000	8000.000000	Sd-peep	7.712074	14.183667	NaN	NaN	38.726503	0.000000
